series,phi,N,rep,loglik_pf,phi_true,nu,c
Serie_3,0.9383924050632911,500,9,-1621.7179789334555,0.8,2.5,0.2
Serie_3,0.9383924050632911,500,10,-1622.3768180541654,0.8,2.5,0.2
Serie_3,0.9383924050632911,500,11,-1619.3098414720102,0.8,2.5,0.2
Serie_3,0.9383924050632911,500,12,-1621.0756348879852,0.8,2.5,0.2
Serie_3,0.9383924050632911,500,13,-1622.268160040938,0.8,2.5,0.2
Serie_3,0.9383924050632911,500,14,-1623.2502358047852,0.8,2.5,0.2
Serie_3,0.9383924050632911,500,15,-1619.9881028964708,0.8,2.5,0.2
Serie_3,0.9383924050632911,500,16,-1621.0219892526618,0.8,2.5,0.2
Serie_3,0.9383924050632911,500,17,-1620.9459879226038,0.8,2.5,0.2
Serie_3,0.9383924050632911,500,18,-1622.3649793318834,0.8,2.5,0.2
Serie_3,0.9383924050632911,500,19,-1621.988825508855,0.8,2.5,0.2
Serie_3,0.9383924050632911,500,20,-1622.6859205694643,0.8,2.5,0.2
Serie_3,0.9383924050632911,500,21,-1622.685780657192,0.8,2.5,0.2
Serie_3,0.9383924050632911,500,22,-1622.1347665261235,0.8,2.5,0.2
Serie_3,0.9383924050632911,500,23,-1621.8003186176752,0.8,2.5,0.2
Serie_3,0.9383924050632911,500,24,-1623.4914086966148,0.8,2.5,0.2
Serie_3,0.9383924050632911,500,25,-1620.849072619993,0.8,2.5,0.2
Serie_3,0.9383924050632911,500,26,-1621.6373080525664,0.8,2.5,0.2
Serie_3,0.9383924050632911,500,27,-1622.7073840483538,0.8,2.5,0.2
Serie_3,0.9383924050632911,500,28,-1621.3222511792198,0.8,2.5,0.2
Serie_3,0.9383924050632911,500,29,-1622.599760485236,0.8,2.5,0.2
Serie_3,0.9434430379746835,500,0,-1626.8068864823329,0.8,2.5,0.2
Serie_3,0.9434430379746835,500,1,-1624.973189249756,0.8,2.5,0.2
Serie_3,0.9434430379746835,500,2,-1626.938722477302,0.8,2.5,0.2
Serie_3,0.9434430379746835,500,3,-1624.1024647871977,0.8,2.5,0.2
Serie_3,0.9434430379746835,500,4,-1628.9923033384102,0.8,2.5,0.2
Serie_3,0.9434430379746835,500,5,-1625.310497368814,0.8,2.5,0.2
Serie_3,0.9434430379746835,500,6,-1626.2662310222229,0.8,2.5,0.2
Serie_3,0.9434430379746835,500,7,-1625.4154200814576,0.8,2.5,0.2
Serie_3,0.9434430379746835,500,8,-1626.2178289798524,0.8,2.5,0.2
Serie_3,0.9434430379746835,500,9,-1627.8773415206383,0.8,2.5,0.2
Serie_3,0.9434430379746835,500,10,-1625.0872547575705,0.8,2.5,0.2
Serie_3,0.9434430379746835,500,11,-1627.271430787966,0.8,2.5,0.2
Serie_3,0.9434430379746835,500,12,-1625.500506153025,0.8,2.5,0.2
Serie_3,0.9434430379746835,500,13,-1626.7359041448117,0.8,2.5,0.2
Serie_3,0.9434430379746835,500,14,-1625.5089973972918,0.8,2.5,0.2
Serie_3,0.9434430379746835,500,15,-1628.2809500852331,0.8,2.5,0.2
Serie_3,0.9434430379746835,500,16,-1626.0204035222343,0.8,2.5,0.2
Serie_3,0.9434430379746835,500,17,-1626.701094884034,0.8,2.5,0.2
Serie_3,0.9434430379746835,500,18,-1626.2573706330888,0.8,2.5,0.2
Serie_3,0.9434430379746835,500,19,-1626.6908981123665,0.8,2.5,0.2
Serie_3,0.9434430379746835,500,20,-1629.6741945865754,0.8,2.5,0.2
Serie_3,0.9434430379746835,500,21,-1626.6737830221853,0.8,2.5,0.2
Serie_3,0.9434430379746835,500,22,-1626.6260735370163,0.8,2.5,0.2
Serie_3,0.9434430379746835,500,23,-1625.8217777599993,0.8,2.5,0.2
Serie_3,0.9434430379746835,500,24,-1628.4845592575664,0.8,2.5,0.2
Serie_3,0.9434430379746835,500,25,-1626.4181495991347,0.8,2.5,0.2
Serie_3,0.9434430379746835,500,26,-1624.4354432477653,0.8,2.5,0.2
Serie_3,0.9434430379746835,500,27,-1628.0944434628045,0.8,2.5,0.2
Serie_3,0.9434430379746835,500,28,-1625.2194864116425,0.8,2.5,0.2
Serie_3,0.9434430379746835,500,29,-1627.1783577761341,0.8,2.5,0.2
Serie_3,0.948493670886076,500,0,-1633.658499072497,0.8,2.5,0.2
Serie_3,0.948493670886076,500,1,-1632.859896244775,0.8,2.5,0.2
Serie_3,0.948493670886076,500,2,-1630.298316296533,0.8,2.5,0.2
Serie_3,0.948493670886076,500,3,-1633.7456419171474,0.8,2.5,0.2
Serie_3,0.948493670886076,500,4,-1630.7216874290486,0.8,2.5,0.2
Serie_3,0.948493670886076,500,5,-1633.1741344972327,0.8,2.5,0.2
Serie_3,0.948493670886076,500,6,-1631.18303297836,0.8,2.5,0.2
Serie_3,0.948493670886076,500,7,-1633.8350817867163,0.8,2.5,0.2
Serie_3,0.948493670886076,500,8,-1632.135284761451,0.8,2.5,0.2
Serie_3,0.948493670886076,500,9,-1631.2363980455582,0.8,2.5,0.2
Serie_3,0.948493670886076,500,10,-1630.7468779403912,0.8,2.5,0.2
Serie_3,0.948493670886076,500,11,-1631.820189641125,0.8,2.5,0.2
Serie_3,0.948493670886076,500,12,-1628.8939885651114,0.8,2.5,0.2
Serie_3,0.948493670886076,500,13,-1629.0381322825283,0.8,2.5,0.2
Serie_3,0.948493670886076,500,14,-1630.3157167566853,0.8,2.5,0.2
Serie_3,0.948493670886076,500,15,-1632.0869526558854,0.8,2.5,0.2
Serie_3,0.948493670886076,500,16,-1629.7363013767826,0.8,2.5,0.2
Serie_3,0.948493670886076,500,17,-1628.4927369691688,0.8,2.5,0.2
Serie_3,0.948493670886076,500,18,-1629.844238025626,0.8,2.5,0.2
Serie_3,0.948493670886076,500,19,-1633.0991642753645,0.8,2.5,0.2
Serie_3,0.948493670886076,500,20,-1629.8169485035041,0.8,2.5,0.2
Serie_3,0.948493670886076,500,21,-1629.723563145834,0.8,2.5,0.2
Serie_3,0.948493670886076,500,22,-1628.9555974823531,0.8,2.5,0.2
Serie_3,0.948493670886076,500,23,-1628.2756367656687,0.8,2.5,0.2
Serie_3,0.948493670886076,500,24,-1631.6291045951705,0.8,2.5,0.2
Serie_3,0.948493670886076,500,25,-1629.3759790090267,0.8,2.5,0.2
Serie_3,0.948493670886076,500,26,-1630.5301202942628,0.8,2.5,0.2
Serie_3,0.948493670886076,500,27,-1631.4201505233075,0.8,2.5,0.2
Serie_3,0.948493670886076,500,28,-1630.044191831305,0.8,2.5,0.2
Serie_3,0.948493670886076,500,29,-1632.1393927845713,0.8,2.5,0.2
Serie_3,0.9535443037974684,500,0,-1636.6599048343405,0.8,2.5,0.2
Serie_3,0.9535443037974684,500,1,-1634.7610185240624,0.8,2.5,0.2
Serie_3,0.9535443037974684,500,2,-1637.2468175419137,0.8,2.5,0.2
Serie_3,0.9535443037974684,500,3,-1634.2367900623221,0.8,2.5,0.2
Serie_3,0.9535443037974684,500,4,-1638.6184601864118,0.8,2.5,0.2
Serie_3,0.9535443037974684,500,5,-1635.797147174568,0.8,2.5,0.2
Serie_3,0.9535443037974684,500,6,-1634.4240095395612,0.8,2.5,0.2
Serie_3,0.9535443037974684,500,7,-1636.9008683989498,0.8,2.5,0.2
Serie_3,0.9535443037974684,500,8,-1634.839065939562,0.8,2.5,0.2
Serie_3,0.9535443037974684,500,9,-1634.9037344607323,0.8,2.5,0.2
Serie_3,0.9535443037974684,500,10,-1635.8783564709745,0.8,2.5,0.2
Serie_3,0.9535443037974684,500,11,-1634.4881646373683,0.8,2.5,0.2
Serie_3,0.9535443037974684,500,12,-1634.4052515397252,0.8,2.5,0.2
Serie_3,0.9535443037974684,500,13,-1636.1379621223045,0.8,2.5,0.2
Serie_3,0.9535443037974684,500,14,-1634.848873157126,0.8,2.5,0.2
Serie_3,0.9535443037974684,500,15,-1634.0743697721798,0.8,2.5,0.2
Serie_3,0.9535443037974684,500,16,-1635.8595991355016,0.8,2.5,0.2
Serie_3,0.9535443037974684,500,17,-1638.6116976253804,0.8,2.5,0.2
Serie_3,0.9535443037974684,500,18,-1637.2306261147974,0.8,2.5,0.2
Serie_3,0.9535443037974684,500,19,-1635.7240394322375,0.8,2.5,0.2
Serie_3,0.9535443037974684,500,20,-1638.4707781119503,0.8,2.5,0.2
Serie_3,0.9535443037974684,500,21,-1635.3668357800218,0.8,2.5,0.2
Serie_3,0.9535443037974684,500,22,-1635.2250752087275,0.8,2.5,0.2
Serie_3,0.9535443037974684,500,23,-1636.5416101196936,0.8,2.5,0.2
Serie_3,0.9535443037974684,500,24,-1636.1198323010904,0.8,2.5,0.2
Serie_3,0.9535443037974684,500,25,-1636.0206755248805,0.8,2.5,0.2
Serie_3,0.9535443037974684,500,26,-1638.8623792756741,0.8,2.5,0.2
Serie_3,0.9535443037974684,500,27,-1636.1377222757762,0.8,2.5,0.2
Serie_3,0.9535443037974684,500,28,-1634.6918861295042,0.8,2.5,0.2
Serie_3,0.9535443037974684,500,29,-1636.6404400558624,0.8,2.5,0.2
Serie_3,0.9585949367088608,500,0,-1639.936393904161,0.8,2.5,0.2
Serie_3,0.9585949367088608,500,1,-1639.5256384375423,0.8,2.5,0.2
Serie_3,0.9585949367088608,500,2,-1642.1769303348315,0.8,2.5,0.2
Serie_3,0.9585949367088608,500,3,-1641.3830488210285,0.8,2.5,0.2
Serie_3,0.9585949367088608,500,4,-1641.1846020912537,0.8,2.5,0.2
Serie_3,0.9585949367088608,500,5,-1639.3389730503197,0.8,2.5,0.2
Serie_3,0.9585949367088608,500,6,-1640.830633870718,0.8,2.5,0.2
Serie_3,0.9585949367088608,500,7,-1641.1752841563432,0.8,2.5,0.2
Serie_3,0.9585949367088608,500,8,-1640.3353391133844,0.8,2.5,0.2
Serie_3,0.9585949367088608,500,9,-1641.3168901086226,0.8,2.5,0.2
Serie_3,0.9585949367088608,500,10,-1641.7738719239003,0.8,2.5,0.2
Serie_3,0.9585949367088608,500,11,-1638.8778366060378,0.8,2.5,0.2
Serie_3,0.9585949367088608,500,12,-1640.9202318942248,0.8,2.5,0.2
Serie_3,0.9585949367088608,500,13,-1642.4094591622927,0.8,2.5,0.2
Serie_3,0.9585949367088608,500,14,-1641.4888673773844,0.8,2.5,0.2
Serie_3,0.9585949367088608,500,15,-1640.3140296197294,0.8,2.5,0.2
Serie_3,0.9585949367088608,500,16,-1641.607622052159,0.8,2.5,0.2
Serie_3,0.9585949367088608,500,17,-1639.9462201941149,0.8,2.5,0.2
Serie_3,0.9585949367088608,500,18,-1641.1564728653298,0.8,2.5,0.2
Serie_3,0.9585949367088608,500,19,-1641.7974494455011,0.8,2.5,0.2
Serie_3,0.9585949367088608,500,20,-1641.5348060797814,0.8,2.5,0.2
Serie_3,0.9585949367088608,500,21,-1639.6056545178433,0.8,2.5,0.2
Serie_3,0.9585949367088608,500,22,-1640.5346829856849,0.8,2.5,0.2
Serie_3,0.9585949367088608,500,23,-1639.2190217924992,0.8,2.5,0.2
Serie_3,0.9585949367088608,500,24,-1638.794010654116,0.8,2.5,0.2
Serie_3,0.9585949367088608,500,25,-1638.9858095586528,0.8,2.5,0.2
Serie_3,0.9585949367088608,500,26,-1640.1196855314663,0.8,2.5,0.2
Serie_3,0.9585949367088608,500,27,-1640.7951431787649,0.8,2.5,0.2
Serie_3,0.9585949367088608,500,28,-1642.361676080908,0.8,2.5,0.2
Serie_3,0.9585949367088608,500,29,-1640.4607520746538,0.8,2.5,0.2
Serie_3,0.9636455696202532,500,0,-1648.056332699742,0.8,2.5,0.2
Serie_3,0.9636455696202532,500,1,-1643.8257227804827,0.8,2.5,0.2
Serie_3,0.9636455696202532,500,2,-1645.8501339955264,0.8,2.5,0.2
Serie_3,0.9636455696202532,500,3,-1645.1152500347098,0.8,2.5,0.2
Serie_3,0.9636455696202532,500,4,-1646.6661558883459,0.8,2.5,0.2
Serie_3,0.9636455696202532,500,5,-1646.488256566595,0.8,2.5,0.2
Serie_3,0.9636455696202532,500,6,-1644.6419683425142,0.8,2.5,0.2
Serie_3,0.9636455696202532,500,7,-1646.5048513869885,0.8,2.5,0.2
Serie_3,0.9636455696202532,500,8,-1647.0660231252477,0.8,2.5,0.2
Serie_3,0.9636455696202532,500,9,-1646.887413077218,0.8,2.5,0.2
Serie_3,0.9636455696202532,500,10,-1646.6409650664305,0.8,2.5,0.2
Serie_3,0.9636455696202532,500,11,-1647.5218958591847,0.8,2.5,0.2
Serie_3,0.9636455696202532,500,12,-1646.8319182323473,0.8,2.5,0.2
Serie_3,0.9636455696202532,500,13,-1643.8625057704876,0.8,2.5,0.2
Serie_3,0.9636455696202532,500,14,-1645.892488643014,0.8,2.5,0.2
Serie_3,0.9636455696202532,500,15,-1646.5553166245745,0.8,2.5,0.2
Serie_3,0.9636455696202532,500,16,-1646.8084004455536,0.8,2.5,0.2
Serie_3,0.9636455696202532,500,17,-1647.5668485367974,0.8,2.5,0.2
Serie_3,0.9636455696202532,500,18,-1644.9699500577508,0.8,2.5,0.2
Serie_3,0.9636455696202532,500,19,-1645.8508391060345,0.8,2.5,0.2
Serie_3,0.9636455696202532,500,20,-1645.0552872905066,0.8,2.5,0.2
Serie_3,0.9636455696202532,500,21,-1646.6672523554842,0.8,2.5,0.2
Serie_3,0.9636455696202532,500,22,-1642.706532830713,0.8,2.5,0.2
Serie_3,0.9636455696202532,500,23,-1644.238811056268,0.8,2.5,0.2
Serie_3,0.9636455696202532,500,24,-1646.1908932586784,0.8,2.5,0.2
Serie_3,0.9636455696202532,500,25,-1645.0802081009474,0.8,2.5,0.2
Serie_3,0.9636455696202532,500,26,-1646.8499921668035,0.8,2.5,0.2
Serie_3,0.9636455696202532,500,27,-1646.5543242761794,0.8,2.5,0.2
Serie_3,0.9636455696202532,500,28,-1646.8915152855554,0.8,2.5,0.2
Serie_3,0.9636455696202532,500,29,-1644.459534015495,0.8,2.5,0.2
Serie_3,0.9686962025316456,500,0,-1651.7789810450015,0.8,2.5,0.2
Serie_3,0.9686962025316456,500,1,-1651.73618233095,0.8,2.5,0.2
Serie_3,0.9686962025316456,500,2,-1650.3264643851035,0.8,2.5,0.2
Serie_3,0.9686962025316456,500,3,-1654.7556901724372,0.8,2.5,0.2
Serie_3,0.9686962025316456,500,4,-1650.9110260951545,0.8,2.5,0.2
Serie_3,0.9686962025316456,500,5,-1652.033713434406,0.8,2.5,0.2
Serie_3,0.9686962025316456,500,6,-1651.518303492407,0.8,2.5,0.2
Serie_3,0.9686962025316456,500,7,-1650.325913283483,0.8,2.5,0.2
Serie_3,0.9686962025316456,500,8,-1654.7789220668892,0.8,2.5,0.2
Serie_3,0.9686962025316456,500,9,-1650.3252877106654,0.8,2.5,0.2
Serie_3,0.9686962025316456,500,10,-1650.6090664474889,0.8,2.5,0.2
Serie_3,0.9686962025316456,500,11,-1651.2513365275422,0.8,2.5,0.2
Serie_3,0.9686962025316456,500,12,-1651.5596041835474,0.8,2.5,0.2
Serie_3,0.9686962025316456,500,13,-1652.8130844619013,0.8,2.5,0.2
Serie_3,0.9686962025316456,500,14,-1652.0483697788143,0.8,2.5,0.2
Serie_3,0.9686962025316456,500,15,-1649.0518762540937,0.8,2.5,0.2
Serie_3,0.9686962025316456,500,16,-1652.2478443095904,0.8,2.5,0.2
Serie_3,0.9686962025316456,500,17,-1649.826018554019,0.8,2.5,0.2
Serie_3,0.9686962025316456,500,18,-1653.2929744797782,0.8,2.5,0.2
Serie_3,0.9686962025316456,500,19,-1653.2532464372389,0.8,2.5,0.2
Serie_3,0.9686962025316456,500,20,-1653.6472513528406,0.8,2.5,0.2
Serie_3,0.9686962025316456,500,21,-1651.857858946489,0.8,2.5,0.2
Serie_3,0.9686962025316456,500,22,-1649.6105996712506,0.8,2.5,0.2
Serie_3,0.9686962025316456,500,23,-1651.23014057226,0.8,2.5,0.2
Serie_3,0.9686962025316456,500,24,-1653.388556088872,0.8,2.5,0.2
Serie_3,0.9686962025316456,500,25,-1651.9268007384674,0.8,2.5,0.2
Serie_3,0.9686962025316456,500,26,-1650.351650409166,0.8,2.5,0.2
Serie_3,0.9686962025316456,500,27,-1651.3618874251558,0.8,2.5,0.2
Serie_3,0.9686962025316456,500,28,-1650.6493081931555,0.8,2.5,0.2
Serie_3,0.9686962025316456,500,29,-1652.518519388155,0.8,2.5,0.2
Serie_3,0.973746835443038,500,0,-1658.0285071373619,0.8,2.5,0.2
Serie_3,0.973746835443038,500,1,-1658.2220174291388,0.8,2.5,0.2
Serie_3,0.973746835443038,500,2,-1657.4824992215636,0.8,2.5,0.2
Serie_3,0.973746835443038,500,3,-1656.0418319517469,0.8,2.5,0.2
Serie_3,0.973746835443038,500,4,-1656.524535351171,0.8,2.5,0.2
Serie_3,0.973746835443038,500,5,-1656.6601216977201,0.8,2.5,0.2
Serie_3,0.973746835443038,500,6,-1661.0187305338177,0.8,2.5,0.2
Serie_3,0.973746835443038,500,7,-1656.6710847569898,0.8,2.5,0.2
Serie_3,0.973746835443038,500,8,-1656.735540432327,0.8,2.5,0.2
Serie_3,0.973746835443038,500,9,-1655.0620509457124,0.8,2.5,0.2
Serie_3,0.973746835443038,500,10,-1657.7923728836583,0.8,2.5,0.2
Serie_3,0.973746835443038,500,11,-1657.876016602834,0.8,2.5,0.2
Serie_3,0.973746835443038,500,12,-1656.673465751872,0.8,2.5,0.2
Serie_3,0.973746835443038,500,13,-1654.694144620042,0.8,2.5,0.2
Serie_3,0.973746835443038,500,14,-1656.1620818713488,0.8,2.5,0.2
Serie_3,0.973746835443038,500,15,-1655.0401707789254,0.8,2.5,0.2
Serie_3,0.973746835443038,500,16,-1655.5480647555678,0.8,2.5,0.2
Serie_3,0.973746835443038,500,17,-1658.823142397535,0.8,2.5,0.2
Serie_3,0.973746835443038,500,18,-1653.2107495288758,0.8,2.5,0.2
Serie_3,0.973746835443038,500,19,-1654.6180181040993,0.8,2.5,0.2
Serie_3,0.973746835443038,500,20,-1656.6642897079796,0.8,2.5,0.2
Serie_3,0.973746835443038,500,21,-1656.7734388165716,0.8,2.5,0.2
Serie_3,0.973746835443038,500,22,-1660.5069405490556,0.8,2.5,0.2
Serie_3,0.973746835443038,500,23,-1656.762853154597,0.8,2.5,0.2
Serie_3,0.973746835443038,500,24,-1659.1650971629742,0.8,2.5,0.2
Serie_3,0.973746835443038,500,25,-1659.7236584614277,0.8,2.5,0.2
Serie_3,0.973746835443038,500,26,-1656.7390817902221,0.8,2.5,0.2
Serie_3,0.973746835443038,500,27,-1658.7178174397147,0.8,2.5,0.2
Serie_3,0.973746835443038,500,28,-1657.9948290099064,0.8,2.5,0.2
Serie_3,0.973746835443038,500,29,-1658.4884512550661,0.8,2.5,0.2
Serie_3,0.9787974683544304,500,0,-1663.030930223885,0.8,2.5,0.2
Serie_3,0.9787974683544304,500,1,-1664.1301264670747,0.8,2.5,0.2
Serie_3,0.9787974683544304,500,2,-1664.7277813912283,0.8,2.5,0.2
Serie_3,0.9787974683544304,500,3,-1662.9309662796938,0.8,2.5,0.2
Serie_3,0.9787974683544304,500,4,-1665.1118390456738,0.8,2.5,0.2
Serie_3,0.9787974683544304,500,5,-1664.3212748956355,0.8,2.5,0.2
Serie_3,0.9787974683544304,500,6,-1660.8851366533752,0.8,2.5,0.2
Serie_3,0.9787974683544304,500,7,-1663.7954545113098,0.8,2.5,0.2
Serie_3,0.9787974683544304,500,8,-1663.4504183573142,0.8,2.5,0.2
Serie_3,0.9787974683544304,500,9,-1663.1266660489052,0.8,2.5,0.2
Serie_3,0.9787974683544304,500,10,-1666.0680679452378,0.8,2.5,0.2
Serie_3,0.9787974683544304,500,11,-1662.5789366923382,0.8,2.5,0.2
Serie_3,0.9787974683544304,500,12,-1663.1804803317273,0.8,2.5,0.2
Serie_3,0.9787974683544304,500,13,-1664.6169531554328,0.8,2.5,0.2
Serie_3,0.9787974683544304,500,14,-1662.7482232115817,0.8,2.5,0.2
Serie_3,0.9787974683544304,500,15,-1664.3855175364117,0.8,2.5,0.2
Serie_3,0.9787974683544304,500,16,-1661.750441415867,0.8,2.5,0.2
Serie_3,0.9787974683544304,500,17,-1663.6932566977202,0.8,2.5,0.2
Serie_3,0.9787974683544304,500,18,-1663.1792828545908,0.8,2.5,0.2
Serie_3,0.9787974683544304,500,19,-1662.6747951688187,0.8,2.5,0.2
Serie_3,0.9787974683544304,500,20,-1662.0116383894685,0.8,2.5,0.2
Serie_3,0.9787974683544304,500,21,-1665.2167485453322,0.8,2.5,0.2
Serie_3,0.9787974683544304,500,22,-1660.195057993111,0.8,2.5,0.2
Serie_3,0.9787974683544304,500,23,-1662.5943237985882,0.8,2.5,0.2
Serie_3,0.9787974683544304,500,24,-1661.335504818999,0.8,2.5,0.2
Serie_3,0.9787974683544304,500,25,-1662.9678174949122,0.8,2.5,0.2
Serie_3,0.9787974683544304,500,26,-1663.5264311486544,0.8,2.5,0.2
Serie_3,0.9787974683544304,500,27,-1660.5197414043273,0.8,2.5,0.2
Serie_3,0.9787974683544304,500,28,-1663.0372900244502,0.8,2.5,0.2
Serie_3,0.9787974683544304,500,29,-1664.824237178236,0.8,2.5,0.2
Serie_3,0.9838481012658228,500,0,-1666.7798280381958,0.8,2.5,0.2
Serie_3,0.9838481012658228,500,1,-1669.754666606397,0.8,2.5,0.2
Serie_3,0.9838481012658228,500,2,-1670.726595114513,0.8,2.5,0.2
Serie_3,0.9838481012658228,500,3,-1670.5320721385087,0.8,2.5,0.2
Serie_3,0.9838481012658228,500,4,-1669.8727762617773,0.8,2.5,0.2
Serie_3,0.9838481012658228,500,5,-1669.5666891057642,0.8,2.5,0.2
Serie_3,0.9838481012658228,500,6,-1667.3036320516085,0.8,2.5,0.2
Serie_3,0.9838481012658228,500,7,-1669.7560072334193,0.8,2.5,0.2
Serie_3,0.9838481012658228,500,8,-1666.9065525648477,0.8,2.5,0.2
Serie_3,0.9838481012658228,500,9,-1671.7451573484445,0.8,2.5,0.2
Serie_3,0.9838481012658228,500,10,-1670.6247012740805,0.8,2.5,0.2
Serie_3,0.9838481012658228,500,11,-1669.268488376686,0.8,2.5,0.2
Serie_3,0.9838481012658228,500,12,-1668.981559848421,0.8,2.5,0.2
Serie_3,0.9838481012658228,500,13,-1668.0992688985464,0.8,2.5,0.2
Serie_3,0.9838481012658228,500,14,-1668.1111124911195,0.8,2.5,0.2
Serie_3,0.9838481012658228,500,15,-1669.0326083737632,0.8,2.5,0.2
Serie_3,0.9838481012658228,500,16,-1668.9325691322376,0.8,2.5,0.2
Serie_3,0.9838481012658228,500,17,-1668.7118293076915,0.8,2.5,0.2
Serie_3,0.9838481012658228,500,18,-1672.1693702901057,0.8,2.5,0.2
Serie_3,0.9838481012658228,500,19,-1667.8110679767904,0.8,2.5,0.2
Serie_3,0.9838481012658228,500,20,-1668.1928980135765,0.8,2.5,0.2
Serie_3,0.9838481012658228,500,21,-1667.4229290551748,0.8,2.5,0.2
Serie_3,0.9838481012658228,500,22,-1670.1633714041218,0.8,2.5,0.2
Serie_3,0.9838481012658228,500,23,-1668.5483414040402,0.8,2.5,0.2
Serie_3,0.9838481012658228,500,24,-1667.582479997058,0.8,2.5,0.2
Serie_3,0.9838481012658228,500,25,-1672.290223901076,0.8,2.5,0.2
Serie_3,0.9838481012658228,500,26,-1667.7848950520192,0.8,2.5,0.2
Serie_3,0.9838481012658228,500,27,-1669.7163211079248,0.8,2.5,0.2
Serie_3,0.9838481012658228,500,28,-1669.7927950862327,0.8,2.5,0.2
Serie_3,0.9838481012658228,500,29,-1668.200414287317,0.8,2.5,0.2
Serie_3,0.9888987341772152,500,0,-1674.567733611369,0.8,2.5,0.2
Serie_3,0.9888987341772152,500,1,-1675.295185065585,0.8,2.5,0.2
Serie_3,0.9888987341772152,500,2,-1676.9868865821288,0.8,2.5,0.2
Serie_3,0.9888987341772152,500,3,-1673.5965885241308,0.8,2.5,0.2
Serie_3,0.9888987341772152,500,4,-1675.5540043306223,0.8,2.5,0.2
Serie_3,0.9888987341772152,500,5,-1673.1072400919222,0.8,2.5,0.2
Serie_3,0.9888987341772152,500,6,-1676.7754699095137,0.8,2.5,0.2
Serie_3,0.9888987341772152,500,7,-1677.9731659670665,0.8,2.5,0.2
Serie_3,0.9888987341772152,500,8,-1675.9794647749106,0.8,2.5,0.2
Serie_3,0.9888987341772152,500,9,-1672.0994994904038,0.8,2.5,0.2
Serie_3,0.9888987341772152,500,10,-1674.2712655340927,0.8,2.5,0.2
Serie_3,0.9888987341772152,500,11,-1677.0876655568711,0.8,2.5,0.2
Serie_3,0.9888987341772152,500,12,-1675.925617389326,0.8,2.5,0.2
Serie_3,0.9888987341772152,500,13,-1674.2707572277993,0.8,2.5,0.2
Serie_3,0.9888987341772152,500,14,-1677.4455219122833,0.8,2.5,0.2
Serie_3,0.9888987341772152,500,15,-1677.2031033717863,0.8,2.5,0.2
Serie_3,0.9888987341772152,500,16,-1677.4869610868511,0.8,2.5,0.2
Serie_3,0.9888987341772152,500,17,-1670.8264128716226,0.8,2.5,0.2
Serie_3,0.9888987341772152,500,18,-1677.021021869532,0.8,2.5,0.2
Serie_3,0.9888987341772152,500,19,-1675.3635085365229,0.8,2.5,0.2
Serie_3,0.9888987341772152,500,20,-1675.7217125933466,0.8,2.5,0.2
Serie_3,0.9888987341772152,500,21,-1678.345989992437,0.8,2.5,0.2
Serie_3,0.9888987341772152,500,22,-1674.867671906972,0.8,2.5,0.2
Serie_3,0.9888987341772152,500,23,-1674.7435390430644,0.8,2.5,0.2
Serie_3,0.9888987341772152,500,24,-1675.222336069948,0.8,2.5,0.2
Serie_3,0.9888987341772152,500,25,-1675.235263195238,0.8,2.5,0.2
Serie_3,0.9888987341772152,500,26,-1676.3177115075628,0.8,2.5,0.2
Serie_3,0.9888987341772152,500,27,-1673.7288435758257,0.8,2.5,0.2
Serie_3,0.9888987341772152,500,28,-1674.9577316634775,0.8,2.5,0.2
Serie_3,0.9888987341772152,500,29,-1674.9078837172297,0.8,2.5,0.2
Serie_3,0.9939493670886076,500,0,-1681.4545072151657,0.8,2.5,0.2
Serie_3,0.9939493670886076,500,1,-1682.969986579419,0.8,2.5,0.2
Serie_3,0.9939493670886076,500,2,-1684.1859237476067,0.8,2.5,0.2
Serie_3,0.9939493670886076,500,3,-1684.5573395801664,0.8,2.5,0.2
Serie_3,0.9939493670886076,500,4,-1683.4863362910744,0.8,2.5,0.2
Serie_3,0.9939493670886076,500,5,-1683.5052518581256,0.8,2.5,0.2
Serie_3,0.9939493670886076,500,6,-1684.127359054881,0.8,2.5,0.2
Serie_3,0.9939493670886076,500,7,-1679.6810813178427,0.8,2.5,0.2
Serie_3,0.9939493670886076,500,8,-1683.200093991538,0.8,2.5,0.2
Serie_3,0.9939493670886076,500,9,-1683.1960468553502,0.8,2.5,0.2
Serie_3,0.9939493670886076,500,10,-1681.3852151267574,0.8,2.5,0.2
Serie_3,0.9939493670886076,500,11,-1686.6938080161708,0.8,2.5,0.2
Serie_3,0.9939493670886076,500,12,-1681.953654225047,0.8,2.5,0.2
Serie_3,0.9939493670886076,500,13,-1684.467750733614,0.8,2.5,0.2
Serie_3,0.9939493670886076,500,14,-1682.8570314415974,0.8,2.5,0.2
Serie_3,0.9939493670886076,500,15,-1682.8428873640366,0.8,2.5,0.2
Serie_3,0.9939493670886076,500,16,-1682.4987551045165,0.8,2.5,0.2
Serie_3,0.9939493670886076,500,17,-1681.220790108262,0.8,2.5,0.2
Serie_3,0.9939493670886076,500,18,-1683.130734608445,0.8,2.5,0.2
Serie_3,0.9939493670886076,500,19,-1684.4508000185633,0.8,2.5,0.2
Serie_3,0.9939493670886076,500,20,-1680.7325097469886,0.8,2.5,0.2
Serie_3,0.9939493670886076,500,21,-1683.182373628308,0.8,2.5,0.2
Serie_3,0.9939493670886076,500,22,-1682.7479534656793,0.8,2.5,0.2
