series,beta_index,beta_value,N,rep,loglik_pf,phi_fixed,nu,c,beta_true_j
Serie_3,1,-0.5095477386934673,500,25,-2100.1253876835117,0.8,2.5,0.2,0.4
Serie_3,1,-0.5095477386934673,500,26,-2104.5450445211113,0.8,2.5,0.2,0.4
Serie_3,1,-0.5095477386934673,500,27,-2102.8778777753587,0.8,2.5,0.2,0.4
Serie_3,1,-0.5095477386934673,500,28,-2102.691162573863,0.8,2.5,0.2,0.4
Serie_3,1,-0.5095477386934673,500,29,-2101.1624239306952,0.8,2.5,0.2,0.4
Serie_3,1,-0.4994974874371859,500,0,-2091.3404458401983,0.8,2.5,0.2,0.4
Serie_3,1,-0.4994974874371859,500,1,-2092.877937367518,0.8,2.5,0.2,0.4
Serie_3,1,-0.4994974874371859,500,2,-2093.7280077903993,0.8,2.5,0.2,0.4
Serie_3,1,-0.4994974874371859,500,3,-2092.445356098291,0.8,2.5,0.2,0.4
Serie_3,1,-0.4994974874371859,500,4,-2090.8876885419722,0.8,2.5,0.2,0.4
Serie_3,1,-0.4994974874371859,500,5,-2089.2193018186354,0.8,2.5,0.2,0.4
Serie_3,1,-0.4994974874371859,500,6,-2092.5749649962577,0.8,2.5,0.2,0.4
Serie_3,1,-0.4994974874371859,500,7,-2095.3366230742677,0.8,2.5,0.2,0.4
Serie_3,1,-0.4994974874371859,500,8,-2092.1481135275344,0.8,2.5,0.2,0.4
Serie_3,1,-0.4994974874371859,500,9,-2091.3723696827424,0.8,2.5,0.2,0.4
Serie_3,1,-0.4994974874371859,500,10,-2088.7384236951125,0.8,2.5,0.2,0.4
Serie_3,1,-0.4994974874371859,500,11,-2090.413231272371,0.8,2.5,0.2,0.4
Serie_3,1,-0.4994974874371859,500,12,-2092.4372694816675,0.8,2.5,0.2,0.4
Serie_3,1,-0.4994974874371859,500,13,-2090.7431811439965,0.8,2.5,0.2,0.4
Serie_3,1,-0.4994974874371859,500,14,-2088.070311970091,0.8,2.5,0.2,0.4
Serie_3,1,-0.4994974874371859,500,15,-2092.401957538855,0.8,2.5,0.2,0.4
Serie_3,1,-0.4994974874371859,500,16,-2090.435078729972,0.8,2.5,0.2,0.4
Serie_3,1,-0.4994974874371859,500,17,-2087.490469442627,0.8,2.5,0.2,0.4
Serie_3,1,-0.4994974874371859,500,18,-2093.5907446589413,0.8,2.5,0.2,0.4
Serie_3,1,-0.4994974874371859,500,19,-2092.3356685382337,0.8,2.5,0.2,0.4
Serie_3,1,-0.4994974874371859,500,20,-2091.5549828081284,0.8,2.5,0.2,0.4
Serie_3,1,-0.4994974874371859,500,21,-2090.6120751891467,0.8,2.5,0.2,0.4
Serie_3,1,-0.4994974874371859,500,22,-2089.4248385183305,0.8,2.5,0.2,0.4
Serie_3,1,-0.4994974874371859,500,23,-2085.0872488614314,0.8,2.5,0.2,0.4
Serie_3,1,-0.4994974874371859,500,24,-2093.1274896802906,0.8,2.5,0.2,0.4
Serie_3,1,-0.4994974874371859,500,25,-2090.4114543782584,0.8,2.5,0.2,0.4
Serie_3,1,-0.4994974874371859,500,26,-2095.210344853887,0.8,2.5,0.2,0.4
Serie_3,1,-0.4994974874371859,500,27,-2091.5667576763344,0.8,2.5,0.2,0.4
Serie_3,1,-0.4994974874371859,500,28,-2087.1711285776687,0.8,2.5,0.2,0.4
Serie_3,1,-0.4994974874371859,500,29,-2089.470399813104,0.8,2.5,0.2,0.4
Serie_3,1,-0.48944723618090447,500,0,-2082.5794127683434,0.8,2.5,0.2,0.4
Serie_3,1,-0.48944723618090447,500,1,-2077.5464151210354,0.8,2.5,0.2,0.4
Serie_3,1,-0.48944723618090447,500,2,-2083.8519114042692,0.8,2.5,0.2,0.4
Serie_3,1,-0.48944723618090447,500,3,-2077.588115312973,0.8,2.5,0.2,0.4
Serie_3,1,-0.48944723618090447,500,4,-2081.382160544127,0.8,2.5,0.2,0.4
Serie_3,1,-0.48944723618090447,500,5,-2082.8889459877732,0.8,2.5,0.2,0.4
Serie_3,1,-0.48944723618090447,500,6,-2081.9093914396135,0.8,2.5,0.2,0.4
Serie_3,1,-0.48944723618090447,500,7,-2084.1117581108447,0.8,2.5,0.2,0.4
Serie_3,1,-0.48944723618090447,500,8,-2077.9985070425505,0.8,2.5,0.2,0.4
Serie_3,1,-0.48944723618090447,500,9,-2078.1238710431926,0.8,2.5,0.2,0.4
Serie_3,1,-0.48944723618090447,500,10,-2081.2030480150574,0.8,2.5,0.2,0.4
Serie_3,1,-0.48944723618090447,500,11,-2080.3230042828586,0.8,2.5,0.2,0.4
Serie_3,1,-0.48944723618090447,500,12,-2078.4597326074304,0.8,2.5,0.2,0.4
Serie_3,1,-0.48944723618090447,500,13,-2076.6322064150468,0.8,2.5,0.2,0.4
Serie_3,1,-0.48944723618090447,500,14,-2083.209359538187,0.8,2.5,0.2,0.4
Serie_3,1,-0.48944723618090447,500,15,-2080.9546977293153,0.8,2.5,0.2,0.4
Serie_3,1,-0.48944723618090447,500,16,-2080.6599830511373,0.8,2.5,0.2,0.4
Serie_3,1,-0.48944723618090447,500,17,-2077.8978484849513,0.8,2.5,0.2,0.4
Serie_3,1,-0.48944723618090447,500,18,-2076.3612441844803,0.8,2.5,0.2,0.4
Serie_3,1,-0.48944723618090447,500,19,-2076.861339987356,0.8,2.5,0.2,0.4
Serie_3,1,-0.48944723618090447,500,20,-2079.619976192921,0.8,2.5,0.2,0.4
Serie_3,1,-0.48944723618090447,500,21,-2078.3240237581144,0.8,2.5,0.2,0.4
Serie_3,1,-0.48944723618090447,500,22,-2079.312852903688,0.8,2.5,0.2,0.4
Serie_3,1,-0.48944723618090447,500,23,-2082.8355363477517,0.8,2.5,0.2,0.4
Serie_3,1,-0.48944723618090447,500,24,-2081.902074035114,0.8,2.5,0.2,0.4
Serie_3,1,-0.48944723618090447,500,25,-2075.6395218596354,0.8,2.5,0.2,0.4
Serie_3,1,-0.48944723618090447,500,26,-2079.104618932611,0.8,2.5,0.2,0.4
Serie_3,1,-0.48944723618090447,500,27,-2078.9791192089533,0.8,2.5,0.2,0.4
Serie_3,1,-0.48944723618090447,500,28,-2082.064209232582,0.8,2.5,0.2,0.4
Serie_3,1,-0.48944723618090447,500,29,-2077.751904541871,0.8,2.5,0.2,0.4
Serie_3,1,-0.4793969849246231,500,0,-2071.4385831107943,0.8,2.5,0.2,0.4
Serie_3,1,-0.4793969849246231,500,1,-2070.930973945838,0.8,2.5,0.2,0.4
Serie_3,1,-0.4793969849246231,500,2,-2073.0168761338687,0.8,2.5,0.2,0.4
Serie_3,1,-0.4793969849246231,500,3,-2067.0720396606157,0.8,2.5,0.2,0.4
Serie_3,1,-0.4793969849246231,500,4,-2069.8432578906513,0.8,2.5,0.2,0.4
Serie_3,1,-0.4793969849246231,500,5,-2071.1598034876806,0.8,2.5,0.2,0.4
Serie_3,1,-0.4793969849246231,500,6,-2067.7239708773504,0.8,2.5,0.2,0.4
Serie_3,1,-0.4793969849246231,500,7,-2070.5441206709497,0.8,2.5,0.2,0.4
Serie_3,1,-0.4793969849246231,500,8,-2069.123766481442,0.8,2.5,0.2,0.4
Serie_3,1,-0.4793969849246231,500,9,-2066.0299365452634,0.8,2.5,0.2,0.4
Serie_3,1,-0.4793969849246231,500,10,-2065.7836323190313,0.8,2.5,0.2,0.4
Serie_3,1,-0.4793969849246231,500,11,-2069.965342160308,0.8,2.5,0.2,0.4
Serie_3,1,-0.4793969849246231,500,12,-2073.5121951433125,0.8,2.5,0.2,0.4
Serie_3,1,-0.4793969849246231,500,13,-2070.1683802647785,0.8,2.5,0.2,0.4
Serie_3,1,-0.4793969849246231,500,14,-2073.194549550021,0.8,2.5,0.2,0.4
Serie_3,1,-0.4793969849246231,500,15,-2069.441609701659,0.8,2.5,0.2,0.4
Serie_3,1,-0.4793969849246231,500,16,-2068.291159034881,0.8,2.5,0.2,0.4
Serie_3,1,-0.4793969849246231,500,17,-2066.896642965869,0.8,2.5,0.2,0.4
Serie_3,1,-0.4793969849246231,500,18,-2068.5532575235466,0.8,2.5,0.2,0.4
Serie_3,1,-0.4793969849246231,500,19,-2070.5133121914805,0.8,2.5,0.2,0.4
Serie_3,1,-0.4793969849246231,500,20,-2067.715161595108,0.8,2.5,0.2,0.4
Serie_3,1,-0.4793969849246231,500,21,-2068.7786638368993,0.8,2.5,0.2,0.4
Serie_3,1,-0.4793969849246231,500,22,-2065.739917625914,0.8,2.5,0.2,0.4
Serie_3,1,-0.4793969849246231,500,23,-2070.0002124036014,0.8,2.5,0.2,0.4
Serie_3,1,-0.4793969849246231,500,24,-2072.6512791697205,0.8,2.5,0.2,0.4
Serie_3,1,-0.4793969849246231,500,25,-2066.803187869206,0.8,2.5,0.2,0.4
Serie_3,1,-0.4793969849246231,500,26,-2070.126975743618,0.8,2.5,0.2,0.4
Serie_3,1,-0.4793969849246231,500,27,-2070.8309413009342,0.8,2.5,0.2,0.4
Serie_3,1,-0.4793969849246231,500,28,-2068.835226395073,0.8,2.5,0.2,0.4
Serie_3,1,-0.4793969849246231,500,29,-2069.840678440141,0.8,2.5,0.2,0.4
Serie_3,1,-0.4693467336683417,500,0,-2055.9356874715763,0.8,2.5,0.2,0.4
Serie_3,1,-0.4693467336683417,500,1,-2059.309424121783,0.8,2.5,0.2,0.4
Serie_3,1,-0.4693467336683417,500,2,-2060.443285190715,0.8,2.5,0.2,0.4
Serie_3,1,-0.4693467336683417,500,3,-2060.4722531353455,0.8,2.5,0.2,0.4
Serie_3,1,-0.4693467336683417,500,4,-2055.8149821007337,0.8,2.5,0.2,0.4
Serie_3,1,-0.4693467336683417,500,5,-2060.6952795934953,0.8,2.5,0.2,0.4
Serie_3,1,-0.4693467336683417,500,6,-2060.8184951020116,0.8,2.5,0.2,0.4
Serie_3,1,-0.4693467336683417,500,7,-2058.943820623712,0.8,2.5,0.2,0.4
Serie_3,1,-0.4693467336683417,500,8,-2060.265812608003,0.8,2.5,0.2,0.4
Serie_3,1,-0.4693467336683417,500,9,-2055.518399668296,0.8,2.5,0.2,0.4
Serie_3,1,-0.4693467336683417,500,10,-2061.5820347085146,0.8,2.5,0.2,0.4
Serie_3,1,-0.4693467336683417,500,11,-2058.756771887966,0.8,2.5,0.2,0.4
Serie_3,1,-0.4693467336683417,500,12,-2055.927964943335,0.8,2.5,0.2,0.4
Serie_3,1,-0.4693467336683417,500,13,-2058.1499870023936,0.8,2.5,0.2,0.4
Serie_3,1,-0.4693467336683417,500,14,-2057.0718328837734,0.8,2.5,0.2,0.4
Serie_3,1,-0.4693467336683417,500,15,-2058.4436536457865,0.8,2.5,0.2,0.4
Serie_3,1,-0.4693467336683417,500,16,-2058.7013569158553,0.8,2.5,0.2,0.4
Serie_3,1,-0.4693467336683417,500,17,-2060.1738565148867,0.8,2.5,0.2,0.4
Serie_3,1,-0.4693467336683417,500,18,-2057.470344189418,0.8,2.5,0.2,0.4
Serie_3,1,-0.4693467336683417,500,19,-2057.590018510314,0.8,2.5,0.2,0.4
Serie_3,1,-0.4693467336683417,500,20,-2061.2648208284736,0.8,2.5,0.2,0.4
Serie_3,1,-0.4693467336683417,500,21,-2055.875514379534,0.8,2.5,0.2,0.4
Serie_3,1,-0.4693467336683417,500,22,-2055.87097480042,0.8,2.5,0.2,0.4
Serie_3,1,-0.4693467336683417,500,23,-2057.980832089355,0.8,2.5,0.2,0.4
Serie_3,1,-0.4693467336683417,500,24,-2057.7069923632853,0.8,2.5,0.2,0.4
Serie_3,1,-0.4693467336683417,500,25,-2060.242223676519,0.8,2.5,0.2,0.4
Serie_3,1,-0.4693467336683417,500,26,-2057.9977132376002,0.8,2.5,0.2,0.4
Serie_3,1,-0.4693467336683417,500,27,-2057.717122713696,0.8,2.5,0.2,0.4
Serie_3,1,-0.4693467336683417,500,28,-2055.6481615666517,0.8,2.5,0.2,0.4
Serie_3,1,-0.4693467336683417,500,29,-2059.639943895073,0.8,2.5,0.2,0.4
Serie_3,1,-0.4592964824120603,500,0,-2049.8152253084895,0.8,2.5,0.2,0.4
Serie_3,1,-0.4592964824120603,500,1,-2043.293049060504,0.8,2.5,0.2,0.4
Serie_3,1,-0.4592964824120603,500,2,-2049.1109684158555,0.8,2.5,0.2,0.4
Serie_3,1,-0.4592964824120603,500,3,-2046.6876082134588,0.8,2.5,0.2,0.4
Serie_3,1,-0.4592964824120603,500,4,-2047.3725220485876,0.8,2.5,0.2,0.4
Serie_3,1,-0.4592964824120603,500,5,-2045.3119383789865,0.8,2.5,0.2,0.4
Serie_3,1,-0.4592964824120603,500,6,-2047.296652994652,0.8,2.5,0.2,0.4
Serie_3,1,-0.4592964824120603,500,7,-2045.6885040555185,0.8,2.5,0.2,0.4
Serie_3,1,-0.4592964824120603,500,8,-2049.194951900063,0.8,2.5,0.2,0.4
Serie_3,1,-0.4592964824120603,500,9,-2047.5902270701406,0.8,2.5,0.2,0.4
Serie_3,1,-0.4592964824120603,500,10,-2052.8410351945568,0.8,2.5,0.2,0.4
Serie_3,1,-0.4592964824120603,500,11,-2050.6599888753285,0.8,2.5,0.2,0.4
Serie_3,1,-0.4592964824120603,500,12,-2045.0759478659102,0.8,2.5,0.2,0.4
Serie_3,1,-0.4592964824120603,500,13,-2046.7621988622939,0.8,2.5,0.2,0.4
Serie_3,1,-0.4592964824120603,500,14,-2051.9190965287426,0.8,2.5,0.2,0.4
Serie_3,1,-0.4592964824120603,500,15,-2046.5239719901022,0.8,2.5,0.2,0.4
Serie_3,1,-0.4592964824120603,500,16,-2046.1064312065437,0.8,2.5,0.2,0.4
Serie_3,1,-0.4592964824120603,500,17,-2047.823750108796,0.8,2.5,0.2,0.4
Serie_3,1,-0.4592964824120603,500,18,-2047.7252261291042,0.8,2.5,0.2,0.4
Serie_3,1,-0.4592964824120603,500,19,-2046.6076894718074,0.8,2.5,0.2,0.4
Serie_3,1,-0.4592964824120603,500,20,-2046.724406879108,0.8,2.5,0.2,0.4
Serie_3,1,-0.4592964824120603,500,21,-2049.7380630714233,0.8,2.5,0.2,0.4
Serie_3,1,-0.4592964824120603,500,22,-2048.017904554418,0.8,2.5,0.2,0.4
Serie_3,1,-0.4592964824120603,500,23,-2049.7844599828645,0.8,2.5,0.2,0.4
Serie_3,1,-0.4592964824120603,500,24,-2046.2710716310064,0.8,2.5,0.2,0.4
Serie_3,1,-0.4592964824120603,500,25,-2043.802409641792,0.8,2.5,0.2,0.4
Serie_3,1,-0.4592964824120603,500,26,-2046.6709648246106,0.8,2.5,0.2,0.4
Serie_3,1,-0.4592964824120603,500,27,-2047.821628326921,0.8,2.5,0.2,0.4
Serie_3,1,-0.4592964824120603,500,28,-2046.8655544601463,0.8,2.5,0.2,0.4
Serie_3,1,-0.4592964824120603,500,29,-2049.098187270981,0.8,2.5,0.2,0.4
Serie_3,1,-0.4492462311557789,500,0,-2038.911510411967,0.8,2.5,0.2,0.4
Serie_3,1,-0.4492462311557789,500,1,-2037.1659408930468,0.8,2.5,0.2,0.4
Serie_3,1,-0.4492462311557789,500,2,-2040.5375393358556,0.8,2.5,0.2,0.4
Serie_3,1,-0.4492462311557789,500,3,-2037.8887480263097,0.8,2.5,0.2,0.4
Serie_3,1,-0.4492462311557789,500,4,-2034.1462300657627,0.8,2.5,0.2,0.4
Serie_3,1,-0.4492462311557789,500,5,-2040.8213392163195,0.8,2.5,0.2,0.4
Serie_3,1,-0.4492462311557789,500,6,-2039.669733791271,0.8,2.5,0.2,0.4
Serie_3,1,-0.4492462311557789,500,7,-2035.2658484865149,0.8,2.5,0.2,0.4
Serie_3,1,-0.4492462311557789,500,8,-2041.2779817281362,0.8,2.5,0.2,0.4
Serie_3,1,-0.4492462311557789,500,9,-2038.2314204457125,0.8,2.5,0.2,0.4
Serie_3,1,-0.4492462311557789,500,10,-2036.9574837604328,0.8,2.5,0.2,0.4
Serie_3,1,-0.4492462311557789,500,11,-2033.4102964172919,0.8,2.5,0.2,0.4
Serie_3,1,-0.4492462311557789,500,12,-2039.4908187648066,0.8,2.5,0.2,0.4
Serie_3,1,-0.4492462311557789,500,13,-2040.0177798491702,0.8,2.5,0.2,0.4
Serie_3,1,-0.4492462311557789,500,14,-2035.2526609959266,0.8,2.5,0.2,0.4
Serie_3,1,-0.4492462311557789,500,15,-2040.0481704008039,0.8,2.5,0.2,0.4
Serie_3,1,-0.4492462311557789,500,16,-2041.0273888515133,0.8,2.5,0.2,0.4
Serie_3,1,-0.4492462311557789,500,17,-2034.6916192188835,0.8,2.5,0.2,0.4
Serie_3,1,-0.4492462311557789,500,18,-2033.9091180881587,0.8,2.5,0.2,0.4
Serie_3,1,-0.4492462311557789,500,19,-2035.299208527394,0.8,2.5,0.2,0.4
Serie_3,1,-0.4492462311557789,500,20,-2037.5234896716386,0.8,2.5,0.2,0.4
Serie_3,1,-0.4492462311557789,500,21,-2035.9024241827212,0.8,2.5,0.2,0.4
Serie_3,1,-0.4492462311557789,500,22,-2035.9603628247467,0.8,2.5,0.2,0.4
Serie_3,1,-0.4492462311557789,500,23,-2038.8668093976864,0.8,2.5,0.2,0.4
Serie_3,1,-0.4492462311557789,500,24,-2040.3738069808867,0.8,2.5,0.2,0.4
Serie_3,1,-0.4492462311557789,500,25,-2037.8565740498161,0.8,2.5,0.2,0.4
Serie_3,1,-0.4492462311557789,500,26,-2037.5000482249413,0.8,2.5,0.2,0.4
Serie_3,1,-0.4492462311557789,500,27,-2037.9638531758424,0.8,2.5,0.2,0.4
Serie_3,1,-0.4492462311557789,500,28,-2040.586518103448,0.8,2.5,0.2,0.4
Serie_3,1,-0.4492462311557789,500,29,-2036.467137328846,0.8,2.5,0.2,0.4
Serie_3,1,-0.43919597989949744,500,0,-2025.6134316510875,0.8,2.5,0.2,0.4
Serie_3,1,-0.43919597989949744,500,1,-2024.2837023830962,0.8,2.5,0.2,0.4
Serie_3,1,-0.43919597989949744,500,2,-2021.8682626906977,0.8,2.5,0.2,0.4
Serie_3,1,-0.43919597989949744,500,3,-2022.567882819055,0.8,2.5,0.2,0.4
Serie_3,1,-0.43919597989949744,500,4,-2023.7814512097382,0.8,2.5,0.2,0.4
Serie_3,1,-0.43919597989949744,500,5,-2024.651874470465,0.8,2.5,0.2,0.4
Serie_3,1,-0.43919597989949744,500,6,-2027.2620377304295,0.8,2.5,0.2,0.4
Serie_3,1,-0.43919597989949744,500,7,-2024.8018076556418,0.8,2.5,0.2,0.4
Serie_3,1,-0.43919597989949744,500,8,-2024.270281622364,0.8,2.5,0.2,0.4
Serie_3,1,-0.43919597989949744,500,9,-2029.3262493523948,0.8,2.5,0.2,0.4
Serie_3,1,-0.43919597989949744,500,10,-2025.7521440749094,0.8,2.5,0.2,0.4
Serie_3,1,-0.43919597989949744,500,11,-2029.2329393047073,0.8,2.5,0.2,0.4
Serie_3,1,-0.43919597989949744,500,12,-2028.477124119568,0.8,2.5,0.2,0.4
Serie_3,1,-0.43919597989949744,500,13,-2027.3591403265764,0.8,2.5,0.2,0.4
Serie_3,1,-0.43919597989949744,500,14,-2028.7690327987652,0.8,2.5,0.2,0.4
Serie_3,1,-0.43919597989949744,500,15,-2025.8724564536037,0.8,2.5,0.2,0.4
Serie_3,1,-0.43919597989949744,500,16,-2025.9152185365162,0.8,2.5,0.2,0.4
Serie_3,1,-0.43919597989949744,500,17,-2031.1574349127613,0.8,2.5,0.2,0.4
Serie_3,1,-0.43919597989949744,500,18,-2026.8747551218075,0.8,2.5,0.2,0.4
Serie_3,1,-0.43919597989949744,500,19,-2027.3615896880117,0.8,2.5,0.2,0.4
Serie_3,1,-0.43919597989949744,500,20,-2026.4626552409845,0.8,2.5,0.2,0.4
Serie_3,1,-0.43919597989949744,500,21,-2027.171637299517,0.8,2.5,0.2,0.4
Serie_3,1,-0.43919597989949744,500,22,-2026.402156051213,0.8,2.5,0.2,0.4
Serie_3,1,-0.43919597989949744,500,23,-2024.3496388611923,0.8,2.5,0.2,0.4
Serie_3,1,-0.43919597989949744,500,24,-2025.1990108632142,0.8,2.5,0.2,0.4
Serie_3,1,-0.43919597989949744,500,25,-2024.9112258526527,0.8,2.5,0.2,0.4
Serie_3,1,-0.43919597989949744,500,26,-2029.981226968155,0.8,2.5,0.2,0.4
Serie_3,1,-0.43919597989949744,500,27,-2027.4029032425328,0.8,2.5,0.2,0.4
Serie_3,1,-0.43919597989949744,500,28,-2022.4820790930298,0.8,2.5,0.2,0.4
Serie_3,1,-0.43919597989949744,500,29,-2026.6193467151127,0.8,2.5,0.2,0.4
Serie_3,1,-0.4291457286432161,500,0,-2012.0749478336975,0.8,2.5,0.2,0.4
Serie_3,1,-0.4291457286432161,500,1,-2019.548782721275,0.8,2.5,0.2,0.4
Serie_3,1,-0.4291457286432161,500,2,-2014.6427641590712,0.8,2.5,0.2,0.4
Serie_3,1,-0.4291457286432161,500,3,-2015.6654836801138,0.8,2.5,0.2,0.4
Serie_3,1,-0.4291457286432161,500,4,-2014.362422613877,0.8,2.5,0.2,0.4
Serie_3,1,-0.4291457286432161,500,5,-2018.2859857949445,0.8,2.5,0.2,0.4
Serie_3,1,-0.4291457286432161,500,6,-2016.463507106987,0.8,2.5,0.2,0.4
Serie_3,1,-0.4291457286432161,500,7,-2015.4543028286944,0.8,2.5,0.2,0.4
Serie_3,1,-0.4291457286432161,500,8,-2020.0727117601618,0.8,2.5,0.2,0.4
Serie_3,1,-0.4291457286432161,500,9,-2015.1496146611375,0.8,2.5,0.2,0.4
Serie_3,1,-0.4291457286432161,500,10,-2014.5412918442687,0.8,2.5,0.2,0.4
Serie_3,1,-0.4291457286432161,500,11,-2017.5700183849508,0.8,2.5,0.2,0.4
Serie_3,1,-0.4291457286432161,500,12,-2016.9015145466246,0.8,2.5,0.2,0.4
Serie_3,1,-0.4291457286432161,500,13,-2016.4622801073165,0.8,2.5,0.2,0.4
Serie_3,1,-0.4291457286432161,500,14,-2016.3259900229439,0.8,2.5,0.2,0.4
Serie_3,1,-0.4291457286432161,500,15,-2018.191570570348,0.8,2.5,0.2,0.4
Serie_3,1,-0.4291457286432161,500,16,-2017.5045970321416,0.8,2.5,0.2,0.4
Serie_3,1,-0.4291457286432161,500,17,-2018.2791810735794,0.8,2.5,0.2,0.4
Serie_3,1,-0.4291457286432161,500,18,-2017.216202178787,0.8,2.5,0.2,0.4
Serie_3,1,-0.4291457286432161,500,19,-2015.8774776107769,0.8,2.5,0.2,0.4
Serie_3,1,-0.4291457286432161,500,20,-2015.1472846535,0.8,2.5,0.2,0.4
Serie_3,1,-0.4291457286432161,500,21,-2013.6817948325893,0.8,2.5,0.2,0.4
Serie_3,1,-0.4291457286432161,500,22,-2012.1567053117324,0.8,2.5,0.2,0.4
Serie_3,1,-0.4291457286432161,500,23,-2012.5629314427365,0.8,2.5,0.2,0.4
Serie_3,1,-0.4291457286432161,500,24,-2018.136321679343,0.8,2.5,0.2,0.4
Serie_3,1,-0.4291457286432161,500,25,-2015.7324953005111,0.8,2.5,0.2,0.4
Serie_3,1,-0.4291457286432161,500,26,-2015.4909567149864,0.8,2.5,0.2,0.4
Serie_3,1,-0.4291457286432161,500,27,-2014.0722028901203,0.8,2.5,0.2,0.4
Serie_3,1,-0.4291457286432161,500,28,-2016.4361661693217,0.8,2.5,0.2,0.4
Serie_3,1,-0.4291457286432161,500,29,-2016.5981279358223,0.8,2.5,0.2,0.4
Serie_3,1,-0.41909547738693465,500,0,-2008.1380406724927,0.8,2.5,0.2,0.4
Serie_3,1,-0.41909547738693465,500,1,-2006.9176836085153,0.8,2.5,0.2,0.4
Serie_3,1,-0.41909547738693465,500,2,-2002.814662728906,0.8,2.5,0.2,0.4
Serie_3,1,-0.41909547738693465,500,3,-2008.0783620895315,0.8,2.5,0.2,0.4
Serie_3,1,-0.41909547738693465,500,4,-2005.3498883567677,0.8,2.5,0.2,0.4
Serie_3,1,-0.41909547738693465,500,5,-2004.1748029617497,0.8,2.5,0.2,0.4
Serie_3,1,-0.41909547738693465,500,6,-2005.374429430375,0.8,2.5,0.2,0.4
Serie_3,1,-0.41909547738693465,500,7,-2005.002811668206,0.8,2.5,0.2,0.4
Serie_3,1,-0.41909547738693465,500,8,-2011.377380420216,0.8,2.5,0.2,0.4
Serie_3,1,-0.41909547738693465,500,9,-2005.0083404731863,0.8,2.5,0.2,0.4
Serie_3,1,-0.41909547738693465,500,10,-2006.390469052583,0.8,2.5,0.2,0.4
Serie_3,1,-0.41909547738693465,500,11,-2003.1183365930124,0.8,2.5,0.2,0.4
Serie_3,1,-0.41909547738693465,500,12,-2007.5088319873303,0.8,2.5,0.2,0.4
Serie_3,1,-0.41909547738693465,500,13,-2004.5065450248578,0.8,2.5,0.2,0.4
Serie_3,1,-0.41909547738693465,500,14,-2002.3011219142672,0.8,2.5,0.2,0.4
Serie_3,1,-0.41909547738693465,500,15,-2007.9547454695269,0.8,2.5,0.2,0.4
Serie_3,1,-0.41909547738693465,500,16,-2003.1999582653236,0.8,2.5,0.2,0.4
Serie_3,1,-0.41909547738693465,500,17,-2006.9129611260337,0.8,2.5,0.2,0.4
Serie_3,1,-0.41909547738693465,500,18,-2006.2181084560048,0.8,2.5,0.2,0.4
Serie_3,1,-0.41909547738693465,500,19,-2005.650137652998,0.8,2.5,0.2,0.4
Serie_3,1,-0.41909547738693465,500,20,-2006.6466952385138,0.8,2.5,0.2,0.4
Serie_3,1,-0.41909547738693465,500,21,-2004.780725273243,0.8,2.5,0.2,0.4
Serie_3,1,-0.41909547738693465,500,22,-2003.3572861852624,0.8,2.5,0.2,0.4
Serie_3,1,-0.41909547738693465,500,23,-2004.5532205460524,0.8,2.5,0.2,0.4
Serie_3,1,-0.41909547738693465,500,24,-2005.7167973679927,0.8,2.5,0.2,0.4
Serie_3,1,-0.41909547738693465,500,25,-2008.7451676756111,0.8,2.5,0.2,0.4
Serie_3,1,-0.41909547738693465,500,26,-2005.1274541808168,0.8,2.5,0.2,0.4
Serie_3,1,-0.41909547738693465,500,27,-2003.8298647456174,0.8,2.5,0.2,0.4
Serie_3,1,-0.41909547738693465,500,28,-2003.5685308645702,0.8,2.5,0.2,0.4
Serie_3,1,-0.41909547738693465,500,29,-2006.4920835532905,0.8,2.5,0.2,0.4
Serie_3,1,-0.40904522613065325,500,0,-1995.7593898573732,0.8,2.5,0.2,0.4
Serie_3,1,-0.40904522613065325,500,1,-1994.5883713794042,0.8,2.5,0.2,0.4
Serie_3,1,-0.40904522613065325,500,2,-1997.8602032921297,0.8,2.5,0.2,0.4
Serie_3,1,-0.40904522613065325,500,3,-1991.4187650443776,0.8,2.5,0.2,0.4
Serie_3,1,-0.40904522613065325,500,4,-1990.747601033623,0.8,2.5,0.2,0.4
Serie_3,1,-0.40904522613065325,500,5,-1993.5824911429347,0.8,2.5,0.2,0.4
Serie_3,1,-0.40904522613065325,500,6,-1996.2420433088014,0.8,2.5,0.2,0.4
Serie_3,1,-0.40904522613065325,500,7,-1996.7091513695884,0.8,2.5,0.2,0.4
Serie_3,1,-0.40904522613065325,500,8,-1992.9920713049062,0.8,2.5,0.2,0.4
Serie_3,1,-0.40904522613065325,500,9,-1990.3818532540815,0.8,2.5,0.2,0.4
Serie_3,1,-0.40904522613065325,500,10,-1994.453425264947,0.8,2.5,0.2,0.4
Serie_3,1,-0.40904522613065325,500,11,-2000.6316323610013,0.8,2.5,0.2,0.4
Serie_3,1,-0.40904522613065325,500,12,-1993.317742001182,0.8,2.5,0.2,0.4
Serie_3,1,-0.40904522613065325,500,13,-1996.2138746763828,0.8,2.5,0.2,0.4
Serie_3,1,-0.40904522613065325,500,14,-1993.8110083171134,0.8,2.5,0.2,0.4
Serie_3,1,-0.40904522613065325,500,15,-1993.633383183075,0.8,2.5,0.2,0.4
Serie_3,1,-0.40904522613065325,500,16,-1994.9307548204945,0.8,2.5,0.2,0.4
